1598417321,s2-eth1,5204693.00,127432.00,5332125.00,127432,5204693,3442.00,1719.00,5161.00,1719,3442,0.00,0.00,0,0
1598417321,lo,4438.00,4438.00,8876.00,4438,4438,42.00,42.00,84.00,42,42,0.00,0.00,0,0
1598417321,s3-eth2,128102.00,5168796.00,5296898.00,5168796,128102,1725.00,3414.00,5139.00,3414,1725,0.00,0.00,0,0
1598417321,s3-eth1,5184637.00,127806.00,5312443.00,127806,5184637,3427.00,1721.00,5148.00,1721,3427,0.00,0.00,0,0
1598417321,total,15985263.00,15948040.00,31933304.00,15948040,15985263,15523.00,15500.00,31023.00,15500,15523,0.00,0.00,0,0
1598417322,s1,0.00,677.00,677.00,677,0,0.00,6.00,6.00,6,0,0.00,0.00,0,0
1598417322,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417322,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417322,s2,0.00,677.00,677.00,677,0,0.00,6.00,6.00,6,0,0.00,0.00,0,0
1598417322,s1-eth2,128487.00,5232991.00,5361478.00,5232991,128487,1733.00,3461.00,5194.00,3461,1733,0.00,0.00,0,0
1598417322,s1-eth1,5235244.00,128016.00,5363260.00,128016,5235244,3465.00,1730.00,5195.00,1730,3465,0.00,0.00,0,0
1598417322,s3,70.00,934.00,1004.00,934,70,1.00,6.00,7.00,6,1,0.00,0.00,0,0
1598417322,s2-eth2,129698.00,5241678.00,5371376.00,5241678,129698,1746.00,3465.00,5211.00,3465,1746,0.00,0.00,0,0
1598417322,s2-eth1,5232991.00,128487.00,5361478.00,128487,5232991,3461.00,1733.00,5194.00,1733,3461,0.00,0.00,0,0
1598417322,lo,5324.00,5324.00,10648.00,5324,5324,57.00,57.00,114.00,57,57,0.00,0.00,0,0
1598417322,s3-eth2,130539.00,5256678.00,5387217.00,5256678,130539,1751.00,3473.00,5224.00,3473,1751,0.00,0.00,0,0
1598417322,s3-eth1,5241678.00,129698.00,5371376.00,129698,5241678,3465.00,1746.00,5211.00,1746,3465,0.00,0.00,0,0
1598417322,total,16104031.00,16125160.00,32229192.00,16125160,16104031,15679.00,15683.00,31362.00,15683,15679,0.00,0.00,0,0
1598417323,s1,70.00,412.00,482.00,412,70,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1598417323,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417323,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417323,s2,70.00,412.00,482.00,412,70,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1598417323,s1-eth2,142446.00,5833854.00,5976300.00,5833854,142446,1925.00,3855.00,5780.00,3855,1925,0.00,0.00,0,0
1598417323,s1-eth1,5829382.00,142450.00,5971832.00,142450,5829382,3853.00,1925.00,5778.00,1925,3853,0.00,0.00,0,0
1598417323,s3,0.00,140.00,140.00,140,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1598417323,s2-eth2,141702.00,5833784.00,5975486.00,5833784,141702,1915.00,3854.00,5769.00,3854,1915,0.00,0.00,0,0
1598417323,s2-eth1,5833854.00,142446.00,5976300.00,142446,5833854,3855.00,1925.00,5780.00,1925,3855,0.00,0.00,0,0
1598417323,lo,2260.00,2260.00,4520.00,2260,2260,24.00,24.00,48.00,24,24,0.00,0.00,0,0
1598417323,s3-eth2,141406.00,5831928.00,5973334.00,5831928,141406,1911.00,3852.00,5763.00,3852,1911,0.00,0.00,0,0
